Fecha,Mes,Dia,Orden de dia,Tipo de dia,Franja,Orden de franja,Aeronave,Alcance,Regimen,Orden de regimen,Origen,Destino,Ruta,N operados,N puntuales,Minutos de demora,N con llegada,Minutos recuperados,Minutos programados,Minutos reales
2017-08-13,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,ULV,VKO,ULV - VKO,1,1,3,1,1.0,55,54.0
2017-07-16,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,ULV,VKO,ULV - VKO,1,1,4,1,-1.0,55,56.0
2017-07-31,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,ULV,SVO,ULV - SVO,2,2,12,2,1.0,110,109.0
2017-07-28,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,ULV,SVO,ULV - SVO,2,2,4,2,0.0,110,110.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,ULV,SVO,ULV - SVO,1,1,2,1,-1.0,55,56.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,ULV,PEE,ULV - PEE,1,1,3,1,-1.0,50,51.0
2017-07-30,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora minima,2,ULV,KRR,ULV - KRR,1,1,4,1,-1.0,95,96.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,ULY,SVO,ULY - SVO,1,1,4,1,0.0,65,65.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,ULY,RTW,ULY - RTW,1,1,3,1,0.0,75,75.0
2017-08-01,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,ULY,RTW,ULY - RTW,1,1,5,1,-1.0,75,76.0
2017-07-18,Julio,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,ULY,RTW,ULY - RTW,1,1,5,1,0.0,75,75.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,ULY,RTW,ULY - RTW,1,1,4,1,-1.0,75,76.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Salida puntual,1,ULY,RTW,ULY - RTW,1,1,0,1,-1.0,75,76.0
2017-07-29,Julio,Sabado,6,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,ULY,RTW,ULY - RTW,1,1,1,1,-2.0,75,77.0
2017-07-25,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora leve,3,KHV,DME,KHV - DME,1,1,6,1,1.0,480,479.0
2017-07-29,Julio,Sabado,6,Fin de semana,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora minima,2,KHV,DME,KHV - DME,1,1,2,1,-3.0,480,483.0
2017-07-21,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora minima,2,KHV,DME,KHV - DME,1,1,3,1,5.0,480,475.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Madrugada (00-05),1,Boeing 767-300,Largo alcance,Demora minima,2,KHV,LED,KHV - LED,1,1,4,1,2.0,485,483.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,KHV,BQS,KHV - BQS,1,1,1,1,0.0,50,50.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Salida puntual,1,KHV,BQS,KHV - BQS,1,1,0,1,1.0,50,49.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,KHV,UUS,KHV - UUS,1,1,4,1,0.0,115,115.0
2017-07-21,Julio,Viernes,5,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,KHV,UUS,KHV - UUS,1,1,3,1,0.0,115,115.0
2017-08-15,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,KHV,UUS,KHV - UUS,1,1,4,1,0.0,115,115.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,KHV,UUS,KHV - UUS,1,1,2,1,-1.0,115,116.0
2017-07-24,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,KHV,UUS,KHV - UUS,1,1,4,1,0.0,115,115.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,KHV,UUS,KHV - UUS,1,1,2,1,3.0,115,112.0
2017-07-18,Julio,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,KHV,UUS,KHV - UUS,1,1,2,1,-2.0,115,117.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Madrugada (00-05),1,Airbus A319-100,Largo alcance,Demora leve,3,KHV,DYR,KHV - DYR,1,1,6,1,3.0,245,242.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,KHV,VVO,KHV - VVO,1,1,3,1,-1.0,50,51.0
2017-07-20,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,KHV,VVO,KHV - VVO,1,1,2,1,1.0,50,49.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora minima,2,VVO,VKO,VVO - VKO,1,1,5,1,-7.0,505,512.0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora minima,2,VVO,VKO,VVO - VKO,1,1,4,1,2.0,505,503.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora minima,2,VVO,VKO,VVO - VKO,1,1,1,1,4.0,505,501.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora minima,2,VVO,VKO,VVO - VKO,1,1,4,1,-9.0,505,514.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Madrugada (00-05),1,Bombardier CRJ-200,Regional,Demora minima,2,VVO,IKT,VVO - IKT,1,1,1,1,-2.0,195,197.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Madrugada (00-05),1,Bombardier CRJ-200,Regional,Demora minima,2,VVO,IKT,VVO - IKT,1,1,2,1,3.0,195,192.0
2017-07-23,Julio,Domingo,7,Fin de semana,Madrugada (00-05),1,Bombardier CRJ-200,Regional,Demora minima,2,VVO,IKT,VVO - IKT,1,1,3,1,-3.0,195,198.0
2017-07-17,Julio,Lunes,1,Dia laborable,Madrugada (00-05),1,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VVO,KHV,VVO - KHV,1,1,2,1,0.0,50,50.0
2017-07-30,Julio,Domingo,7,Fin de semana,Madrugada (00-05),1,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VVO,KHV,VVO - KHV,1,1,2,1,1.0,50,49.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Madrugada (00-05),1,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VVO,KHV,VVO - KHV,1,1,3,1,1.0,50,49.0
2017-07-30,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Cessna 208 Caravan,Regional,Demora minima,2,IAR,LED,IAR - LED,1,1,3,1,-2.0,120,122.0
2017-07-16,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora severa,5,IAR,TOF,IAR - TOF,1,0,141,1,1.0,230,229.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,IAR,AER,IAR - AER,1,1,2,1,-1.0,135,136.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora severa,5,IAR,AER,IAR - AER,1,0,166,1,1.0,135,134.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,MCX,DME,MCX - DME,1,1,5,1,0.0,135,135.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora leve,3,MCX,DME,MCX - DME,1,1,6,1,-4.0,135,139.0
2017-08-11,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,MCX,DME,MCX - DME,1,1,2,1,0.0,135,135.0
2017-08-01,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,MCX,DME,MCX - DME,1,1,3,1,-3.0,135,138.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Boeing 737-300,Corto y medio alcance,Demora minima,2,MCX,SVO,MCX - SVO,1,1,3,1,2.0,135,133.0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Boeing 737-300,Corto y medio alcance,Demora minima,2,MCX,SVO,MCX - SVO,1,1,4,1,-1.0,135,136.0
2017-07-16,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,MCX,MRV,MCX - MRV,1,1,5,1,0.0,30,30.0
2017-07-18,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,MCX,MRV,MCX - MRV,1,1,3,1,0.0,30,30.0
2017-07-30,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,TOF,SVO,TOF - SVO,1,1,2,1,-3.0,235,238.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,TOF,SVO,TOF - SVO,1,1,2,1,-4.0,235,239.0
2017-07-31,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,TOF,ABA,TOF - ABA,1,1,3,1,-1.0,95,96.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,TOF,ABA,TOF - ABA,1,1,4,1,1.0,95,94.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,TOF,ABA,TOF - ABA,1,1,5,1,0.0,95,95.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,TOF,ABA,TOF - ABA,1,1,3,1,-1.0,95,96.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,TOF,IAR,TOF - IAR,1,1,5,1,0.0,230,230.0
2017-07-16,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora leve,3,TOF,ARH,TOF - ARH,1,1,7,1,1.0,220,219.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,REN,VKO,REN - VKO,1,1,3,1,1.0,100,99.0
2017-08-08,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,REN,VKO,REN - VKO,1,1,3,1,1.0,100,99.0
2017-07-22,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,REN,VKO,REN - VKO,1,1,2,1,1.0,100,99.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Salida puntual,1,REN,VKO,REN - VKO,1,1,0,1,0.0,100,100.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,REN,LED,REN - LED,1,1,2,1,1.0,155,154.0
2017-08-08,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Salida puntual,1,REN,UFA,REN - UFA,1,1,0,1,0.0,25,25.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,REN,UFA,REN - UFA,1,1,1,1,0.0,25,25.0
2017-07-25,Julio,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,REN,UFA,REN - UFA,1,1,5,1,0.0,25,25.0
2017-07-28,Julio,Viernes,5,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,REN,ESL,REN - ESL,1,1,3,1,2.0,200,198.0
2017-07-22,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,REN,ESL,REN - ESL,1,1,4,1,-1.0,200,201.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,REN,ESL,REN - ESL,1,1,4,1,0.0,200,200.0
2017-08-08,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,REN,ESL,REN - ESL,1,1,3,1,0.0,200,200.0
2017-07-18,Julio,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora leve,3,REN,ESL,REN - ESL,1,1,8,1,-2.0,200,202.0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,REN,ESL,REN - ESL,1,1,3,1,-1.0,200,201.0
2017-07-29,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,KEJ,DME,KEJ - DME,1,1,2,1,2.0,240,238.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,KEJ,DME,KEJ - DME,1,1,4,1,-2.0,240,242.0
2017-07-25,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,NOZ,OVB,NOZ - OVB,1,1,2,1,1.0,25,24.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,NOZ,KJA,NOZ - KJA,2,2,6,2,0.0,170,170.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,NOZ,KJA,NOZ - KJA,2,2,4,2,1.0,170,169.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,NOZ,KJA,NOZ - KJA,2,2,6,2,1.0,170,169.0
2017-07-17,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Salida puntual,1,NOZ,AAQ,NOZ - AAQ,1,1,0,1,2.0,305,303.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,NOZ,NYM,NOZ - NYM,1,1,1,1,1.0,130,129.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Boeing 737-300,Corto y medio alcance,Demora minima,2,NOZ,KRR,NOZ - KRR,1,1,4,1,0.0,295,295.0
2017-07-25,Julio,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,NOZ,TOF,NOZ - TOF,1,1,5,1,0.0,60,60.0
2017-08-15,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora minima,2,NOZ,AER,NOZ - AER,1,1,1,1,-4.0,295,299.0
2017-07-29,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,ASF,DME,ASF - DME,1,1,4,1,1.0,105,104.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,ASF,DME,ASF - DME,1,1,2,1,0.0,105,105.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,ASF,DME,ASF - DME,1,1,1,1,1.0,105,104.0
2017-08-01,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,ASF,DME,ASF - DME,1,1,2,1,0.0,105,105.0
2017-07-22,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,ASF,DME,ASF - DME,1,1,5,1,0.0,105,105.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,ASF,SVO,ASF - SVO,1,1,1,1,-1.0,110,111.0
2017-07-23,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,ASF,SVO,ASF - SVO,1,1,1,1,-2.0,110,112.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Airbus A319-100,Largo alcance,Demora minima,2,ASF,CNN,ASF - CNN,1,1,4,1,-2.0,410,412.0
2017-08-11,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,PEZ,SVO,PEZ - SVO,1,1,4,1,1.0,115,114.0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,PEZ,AER,PEZ - AER,1,1,2,1,3.0,225,222.0
2017-07-16,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,PEZ,AER,PEZ - AER,1,1,2,1,2.0,225,223.0
2017-07-29,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,PEZ,AER,PEZ - AER,1,1,3,1,0.0,225,225.0
2017-07-22,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora severa,5,PEZ,AER,PEZ - AER,1,0,193,1,2.0,225,223.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,LPK,DME,LPK - DME,1,1,2,1,1.0,65,64.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora severa,5,KVX,DME,KVX - DME,1,0,218,1,1.0,150,149.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,KVX,SVO,KVX - SVO,1,1,3,1,1.0,60,59.0
2017-07-17,Julio,Lunes,1,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,KVX,SVO,KVX - SVO,1,1,2,1,0.0,60,60.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,KVX,SVO,KVX - SVO,1,1,1,1,-1.0,60,61.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,KVX,LED,KVX - LED,1,1,6,1,1.0,90,89.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,KVX,KZN,KVX - KZN,1,1,4,1,0.0,25,25.0
2017-07-27,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,CSY,VKO,CSY - VKO,1,1,1,1,-1.0,55,56.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,CSY,SVO,CSY - SVO,1,1,4,1,0.0,50,50.0
2017-07-21,Julio,Viernes,5,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,CSY,LED,CSY - LED,1,1,3,1,0.0,85,85.0
2017-07-30,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,CSY,LED,CSY - LED,1,1,2,1,0.0,85,85.0
2017-07-18,Julio,Martes,2,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,CSY,LED,CSY - LED,1,1,2,1,2.0,85,83.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,CSY,LED,CSY - LED,1,1,1,1,-1.0,85,86.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,CSY,VOG,CSY - VOG,1,1,1,1,2.0,165,163.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,CSY,VOG,CSY - VOG,1,1,1,1,2.0,165,163.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Boeing 737-300,Corto y medio alcance,Demora minima,2,KGD,SVO,KGD - SVO,1,1,1,1,1.0,90,89.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 737-300,Corto y medio alcance,Demora leve,3,KGD,SVO,KGD - SVO,1,1,6,1,1.0,90,89.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,KGD,ESL,KGD - ESL,1,1,2,1,-2.0,165,167.0
2017-08-01,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,KGD,ESL,KGD - ESL,1,1,1,1,0.0,165,165.0
2017-08-11,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,URS,DME,URS - DME,1,1,4,1,-1.0,35,36.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,URS,DME,URS - DME,1,1,1,1,0.0,35,35.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,URS,DME,URS - DME,1,1,4,1,0.0,35,35.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,URS,KUF,URS - KUF,1,1,4,1,-2.0,185,187.0
2017-08-01,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,URS,KUF,URS - KUF,1,1,1,1,1.0,185,184.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,URS,SGC,URS - SGC,1,1,2,1,-1.0,210,211.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Airbus A319-100,Largo alcance,Demora minima,2,UUD,VKO,UUD - VKO,1,1,5,1,-1.0,350,351.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Airbus A319-100,Largo alcance,Demora minima,2,UUD,VKO,UUD - VKO,1,1,1,1,-3.0,350,353.0
2017-07-27,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Airbus A319-100,Largo alcance,Demora minima,2,UUD,VKO,UUD - VKO,1,1,3,1,3.0,350,347.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,UUD,YKS,UUD - YKS,1,1,1,1,1.0,150,149.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora leve,3,STW,VKO,STW - VKO,1,1,6,1,1.0,105,104.0
2017-07-21,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,STW,VKO,STW - VKO,1,1,3,1,0.0,105,105.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,STW,SVO,STW - SVO,1,1,2,1,1.0,105,104.0
2017-07-27,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Salida puntual,1,STW,SVO,STW - SVO,1,1,0,1,-1.0,105,106.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,STW,SVO,STW - SVO,1,1,2,1,0.0,105,105.0
2017-08-08,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora minima,2,STW,RGK,STW - RGK,1,1,3,1,-3.0,270,273.0
2017-07-31,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,MQF,VKO,MQF - VKO,1,1,2,1,1.0,120,119.0
2017-08-11,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,MQF,VKO,MQF - VKO,1,1,4,1,-2.0,120,122.0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,MQF,VKO,MQF - VKO,1,1,2,1,0.0,120,120.0
2017-07-27,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,MQF,VKO,MQF - VKO,1,1,5,1,-1.0,120,121.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,MQF,VKO,MQF - VKO,1,1,4,1,0.0,120,120.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,MQF,VKO,MQF - VKO,1,1,2,1,-1.0,120,121.0
2017-07-25,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,MQF,SVX,MQF - SVX,1,1,4,1,0.0,35,35.0
2017-07-17,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,MQF,SVX,MQF - SVX,1,1,4,1,0.0,35,35.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora leve,3,MQF,SVX,MQF - SVX,1,1,6,1,-1.0,35,36.0
2017-08-01,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,MQF,SVX,MQF - SVX,1,1,1,1,1.0,35,34.0
2017-07-18,Julio,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora leve,3,MQF,KZN,MQF - KZN,1,1,7,1,-1.0,55,56.0
