Fecha,Mes,Dia,Orden de dia,Tipo de dia,Franja,Orden de franja,Aeronave,Alcance,Asientos,Estado,Estado descrito,Origen,Destino,Ruta,N vuelos,N operados,N cancelados
2017-08-17,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,DME,NSK,DME - NSK,1,0,0
2017-07-27,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,NSK,DME - NSK,1,1,0
2017-08-14,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,URJ,DME - URJ,1,1,0
2017-08-29,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,DME,URJ,DME - URJ,1,0,0
2017-08-25,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,DME,URJ,DME - URJ,1,0,0
2017-08-24,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,DME,HMA,DME - HMA,1,0,0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,OVS,DME - OVS,1,1,0
2017-08-10,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,OVS,DME - OVS,1,1,0
2017-08-04,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,OVS,DME - OVS,1,1,0
2017-07-29,Julio,Sabado,6,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,OVS,DME - OVS,1,1,0
2017-08-16,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,On Time,"Vuelo proximo, sin demora anunciada",DME,NYM,DME - NYM,1,0,0
2017-08-30,Agosto,Miercoles,3,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,DME,VKT,DME - VKT,1,0,0
2017-09-14,Septiembre,Jueves,4,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Cancelled,Vuelo cancelado: no se opero,DME,VKT,DME - VKT,1,0,1
2017-07-16,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,DME,GDZ,DME - GDZ,1,1,0
2017-09-04,Septiembre,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,DME,EYK,DME - EYK,1,0,0
2017-08-08,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,DME,KRR,DME - KRR,1,1,0
2017-08-01,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,DME,KRR,DME - KRR,1,1,0
2017-08-15,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,DME,RTW,DME - RTW,1,1,0
2017-08-29,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,DME,RTW,DME - RTW,1,0,0
2017-08-04,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,DME,RTW,DME - RTW,1,1,0
2017-09-04,Septiembre,Lunes,1,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,DME,ULV,DME - ULV,1,0,0
2017-08-01,Agosto,Martes,2,Dia laborable,Noche (20-23),5,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,DME,KHV,DME - KHV,1,1,0
2017-09-14,Septiembre,Jueves,4,Dia laborable,Noche (20-23),5,Boeing 767-300,Largo alcance,222,Scheduled,Vuelo programado a futuro,DME,KHV,DME - KHV,1,0,0
2017-08-31,Agosto,Jueves,4,Dia laborable,Noche (20-23),5,Boeing 767-300,Largo alcance,222,Scheduled,Vuelo programado a futuro,DME,KHV,DME - KHV,1,0,0
2017-07-25,Julio,Martes,2,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,DME,MCX,DME - MCX,1,1,0
2017-07-30,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,KEJ,DME - KEJ,1,1,0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,DME,ASF,DME - ASF,1,1,0
2017-08-19,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,DME,PEZ,DME - PEZ,2,0,0
2017-07-21,Julio,Viernes,5,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,DME,PEZ,DME - PEZ,2,2,0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,DME,PEZ,DME - PEZ,2,2,0
2017-09-08,Septiembre,Viernes,5,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,DME,LPK,DME - LPK,1,0,0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,DME,LPK,DME - LPK,1,1,0
2017-09-05,Septiembre,Martes,2,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,DME,KVX,DME - KVX,1,0,0
2017-09-01,Septiembre,Viernes,5,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,DME,KVX,DME - KVX,1,0,0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,KGD,DME - KGD,1,1,0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,KGD,DME - KGD,1,1,0
2017-08-14,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,URS,DME - URS,1,1,0
2017-09-09,Septiembre,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,DME,URS,DME - URS,1,0,0
2017-09-08,Septiembre,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,DME,BZK,DME - BZK,3,0,0
2017-08-13,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,BZK,DME - BZK,3,3,0
2017-07-25,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,BZK,DME - BZK,3,3,0
2017-08-04,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,EGO,DME - EGO,1,1,0
2017-07-19,Julio,Miercoles,3,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,DME,EGO,DME - EGO,1,1,0
2017-08-13,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,DME,ARH,DME - ARH,1,1,0
2017-07-18,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,DME,ARH,DME - ARH,1,1,0
2017-08-24,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,DME,KRO,DME - KRO,1,0,0
2017-09-12,Septiembre,Martes,2,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,170,Scheduled,Vuelo programado a futuro,VKO,LED,VKO - LED,3,0,0
2017-09-11,Septiembre,Lunes,1,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,170,Scheduled,Vuelo programado a futuro,VKO,LED,VKO - LED,3,0,0
2017-07-28,Julio,Viernes,5,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,170,Arrived,Vuelo operado y finalizado,VKO,LED,VKO - LED,3,3,0
2017-08-18,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,VKO,OMS,VKO - OMS,1,0,0
2017-08-26,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,VKO,OMS,VKO - OMS,1,0,0
2017-09-04,Septiembre,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,VKO,OMS,VKO - OMS,1,0,0
2017-08-29,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,VKO,OMS,VKO - OMS,1,0,0
2017-08-10,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Boeing 777-300,Largo alcance,402,Arrived,Vuelo operado y finalizado,VKO,PEE,VKO - PEE,1,1,0
2017-08-10,Agosto,Jueves,4,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,VKO,VOG,VKO - VOG,1,1,0
2017-07-24,Julio,Lunes,1,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,VKO,VOG,VKO - VOG,1,1,0
2017-08-16,Agosto,Miercoles,3,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,On Time,"Vuelo proximo, sin demora anunciada",VKO,VOG,VKO - VOG,1,0,0
2017-07-26,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,VKO,MMK,VKO - MMK,1,1,0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,VKO,MMK,VKO - MMK,1,1,0
2017-07-21,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,VKO,PES,VKO - PES,1,1,0
2017-09-13,Septiembre,Miercoles,3,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,VKO,PES,VKO - PES,1,0,0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,VKO,JOK,VKO - JOK,1,1,0
2017-08-04,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,VKO,JOK,VKO - JOK,1,1,0
2017-07-25,Julio,Martes,2,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,VKO,JOK,VKO - JOK,1,1,0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,VKO,JOK,VKO - JOK,1,1,0
2017-09-05,Septiembre,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,VKO,SLY,VKO - SLY,1,0,0
2017-07-20,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,VKO,SLY,VKO - SLY,1,1,0
2017-08-27,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,VKO,SLY,VKO - SLY,1,0,0
2017-07-28,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,VKO,HMA,VKO - HMA,1,1,0
2017-08-07,Agosto,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,VKO,RTW,VKO - RTW,1,1,0
2017-08-31,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,VKO,BAX,VKO - BAX,1,0,0
2017-08-08,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,VKO,VVO,VKO - VVO,1,1,0
2017-09-07,Septiembre,Jueves,4,Dia laborable,Tarde (16-19),4,Boeing 767-300,Largo alcance,222,Scheduled,Vuelo programado a futuro,VKO,VVO,VKO - VVO,1,0,0
2017-09-13,Septiembre,Miercoles,3,Dia laborable,Tarde (16-19),4,Boeing 767-300,Largo alcance,222,Scheduled,Vuelo programado a futuro,VKO,VVO,VKO - VVO,1,0,0
2017-09-08,Septiembre,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,VKO,REN,VKO - REN,1,0,0
2017-08-20,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,VKO,REN,VKO - REN,1,0,0
2017-08-04,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,VKO,REN,VKO - REN,1,1,0
2017-07-20,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Airbus A319-100,Largo alcance,116,Arrived,Vuelo operado y finalizado,VKO,UUD,VKO - UUD,1,1,0
2017-07-23,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,VKO,STW,VKO - STW,1,1,0
2017-08-13,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,VKO,STW,VKO - STW,1,1,0
2017-07-20,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,VKO,MQF,VKO - MQF,1,1,0
2017-08-20,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,VKO,BZK,VKO - BZK,2,0,0
2017-07-28,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,VKO,BZK,VKO - BZK,2,2,0
2017-08-30,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,222,Scheduled,Vuelo programado a futuro,VKO,AER,VKO - AER,1,0,0
2017-07-26,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,VKO,AER,VKO - AER,1,1,0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,VKO,AER,VKO - AER,1,1,0
2017-08-19,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,VKO,KRO,VKO - KRO,1,0,0
2017-07-20,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,VKO,KRO,VKO - KRO,1,1,0
2017-08-07,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,VKO,OGZ,VKO - OGZ,1,1,0
2017-08-22,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,VKO,OGZ,VKO - OGZ,1,0,0
2017-08-23,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,170,Scheduled,Vuelo programado a futuro,SVO,LED,SVO - LED,2,0,0
2017-08-19,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,170,Scheduled,Vuelo programado a futuro,SVO,LED,SVO - LED,2,0,0
2017-08-08,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,170,Arrived,Vuelo operado y finalizado,SVO,LED,SVO - LED,1,1,0
2017-08-29,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,170,Scheduled,Vuelo programado a futuro,SVO,LED,SVO - LED,2,0,0
2017-09-12,Septiembre,Martes,2,Dia laborable,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,170,Scheduled,Vuelo programado a futuro,SVO,LED,SVO - LED,2,0,0
2017-08-10,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,170,Arrived,Vuelo operado y finalizado,SVO,LED,SVO - LED,1,1,0
2017-09-01,Septiembre,Viernes,5,Dia laborable,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,170,Scheduled,Vuelo programado a futuro,SVO,LED,SVO - LED,2,0,0
2017-08-20,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Boeing 777-300,Largo alcance,402,Scheduled,Vuelo programado a futuro,SVO,OVB,SVO - OVB,1,0,0
2017-09-04,Septiembre,Lunes,1,Dia laborable,Manana (06-11),2,Boeing 777-300,Largo alcance,402,Scheduled,Vuelo programado a futuro,SVO,OVB,SVO - OVB,1,0,0
2017-08-10,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Boeing 777-300,Largo alcance,402,Arrived,Vuelo operado y finalizado,SVO,OVB,SVO - OVB,1,1,0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Boeing 777-300,Largo alcance,402,Arrived,Vuelo operado y finalizado,SVO,SVX,SVO - SVX,1,1,0
2017-08-26,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Boeing 777-300,Largo alcance,402,Scheduled,Vuelo programado a futuro,SVO,SVX,SVO - SVX,1,0,0
2017-09-07,Septiembre,Jueves,4,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,SVO,OMS,SVO - OMS,1,0,0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,SVO,OMS,SVO - OMS,1,1,0
2017-09-02,Septiembre,Sabado,6,Fin de semana,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,130,Scheduled,Vuelo programado a futuro,SVO,ROV,SVO - ROV,1,0,0
2017-07-16,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,SVO,UFA,SVO - UFA,1,1,0
2017-09-07,Septiembre,Jueves,4,Dia laborable,Manana (06-11),2,Boeing 767-300,Largo alcance,222,Scheduled,Vuelo programado a futuro,SVO,UFA,SVO - UFA,1,0,0
2017-07-20,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Boeing 767-300,Largo alcance,222,Arrived,Vuelo operado y finalizado,SVO,UFA,SVO - UFA,1,1,0
2017-07-25,Julio,Martes,2,Dia laborable,Manana (06-11),2,Airbus A319-100,Largo alcance,116,Arrived,Vuelo operado y finalizado,SVO,KJA,SVO - KJA,1,1,0
2017-07-31,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Airbus A319-100,Largo alcance,116,Arrived,Vuelo operado y finalizado,SVO,KJA,SVO - KJA,1,1,0
2017-09-02,Septiembre,Sabado,6,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,SVO,VOG,SVO - VOG,1,0,0
2017-08-01,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,SVO,VOG,SVO - VOG,1,1,0
2017-08-15,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,SVO,VOG,SVO - VOG,1,1,0
2017-09-07,Septiembre,Jueves,4,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,SVO,MMK,SVO - MMK,1,0,0
2017-09-01,Septiembre,Viernes,5,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,SVO,MMK,SVO - MMK,1,0,0
2017-09-01,Septiembre,Viernes,5,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,SVO,PES,SVO - PES,1,0,0
2017-07-21,Julio,Viernes,5,Dia laborable,Tarde (16-19),4,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,SVO,PES,SVO - PES,1,1,0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,SVO,PES,SVO - PES,1,1,0
2017-09-04,Septiembre,Lunes,1,Dia laborable,Tarde (16-19),4,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,SVO,PES,SVO - PES,1,0,0
2017-08-18,Agosto,Viernes,5,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,SVO,JOK,SVO - JOK,1,0,0
2017-07-21,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,SVO,JOK,SVO - JOK,1,1,0
2017-08-19,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,SVO,JOK,SVO - JOK,1,0,0
2017-07-27,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Arrived,Vuelo operado y finalizado,SVO,JOK,SVO - JOK,1,1,0
2017-08-20,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,SVO,PKV,SVO - PKV,1,0,0
2017-08-12,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Airbus A319-100,Largo alcance,116,Arrived,Vuelo operado y finalizado,SVO,UUS,SVO - UUS,1,1,0
2017-07-31,Julio,Lunes,1,Dia laborable,Tarde (16-19),4,Airbus A319-100,Largo alcance,116,Arrived,Vuelo operado y finalizado,SVO,UUS,SVO - UUS,1,1,0
2017-08-28,Agosto,Lunes,1,Dia laborable,Tarde (16-19),4,Airbus A319-100,Largo alcance,116,Scheduled,Vuelo programado a futuro,SVO,UUS,SVO - UUS,1,0,0
2017-09-10,Septiembre,Domingo,7,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,SVO,NUX,SVO - NUX,1,0,0
2017-08-05,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,SVO,NUX,SVO - NUX,1,1,0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,SVO,NOJ,SVO - NOJ,1,1,0
2017-09-12,Septiembre,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,SVO,NOJ,SVO - NOJ,1,0,0
2017-08-23,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,12,Scheduled,Vuelo programado a futuro,SVO,ESL,SVO - ESL,1,0,0
2017-08-26,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,SVO,GOJ,SVO - GOJ,1,0,0
2017-09-03,Septiembre,Domingo,7,Fin de semana,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,130,Scheduled,Vuelo programado a futuro,SVO,AAQ,SVO - AAQ,1,0,0
2017-09-01,Septiembre,Viernes,5,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,SVO,NNM,SVO - NNM,1,0,0
2017-07-20,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,SVO,NFG,SVO - NFG,1,1,0
2017-08-22,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,SVO,UUA,SVO - UUA,1,0,0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,SVO,UUA,SVO - UUA,1,1,0
2017-09-12,Septiembre,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,50,Scheduled,Vuelo programado a futuro,SVO,UUA,SVO - UUA,1,0,0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,SVO,GDZ,SVO - GDZ,1,1,0
2017-07-23,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,50,Arrived,Vuelo operado y finalizado,SVO,GDZ,SVO - GDZ,1,1,0
2017-09-04,Septiembre,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Scheduled,Vuelo programado a futuro,SVO,TJM,SVO - TJM,1,0,0
2017-07-16,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,97,Arrived,Vuelo operado y finalizado,SVO,TJM,SVO - TJM,1,1,0
